repository,file_path,line_number,target_name,cache_type,is_specified_cache_keyword,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
huggingface/datasets,src/datasets/packaged_modules/parquet/parquet.py,126,open,NOT_EXPLICIT,False,None,Parquet,_split_generators,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/parquet/parquet.py#L126,"                        with open(file, ""rb"") as f:"
huggingface/datasets,src/datasets/packaged_modules/parquet/parquet.py,173,open,NOT_EXPLICIT,False,None,Parquet,_generate_more_gen_kwargs,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/parquet/parquet.py#L173,"                with open(file, ""rb"") as f:"
huggingface/datasets,src/datasets/packaged_modules/parquet/parquet.py,199,open,NOT_EXPLICIT,False,None,Parquet,_generate_tables,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/parquet/parquet.py#L199,"                with open(file, ""rb"") as f:"
huggingface/datasets,src/datasets/packaged_modules/spark/spark.py,148,open,NOT_EXPLICIT,False,None,Spark,create_cache_and_write_probe,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/spark/spark.py#L148,"            open(probe_file, ""a"")"
huggingface/datasets,src/datasets/packaged_modules/text/text.py,94,open,NOT_EXPLICIT,False,None,Text,_generate_tables,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/text/text.py#L94,"                with open(file, encoding=self.config.encoding, errors=self.config.encoding_errors) as f:"
huggingface/datasets,src/datasets/packaged_modules/tsfile/tsfile.py,736,open,NOT_EXPLICIT,False,None,TsFile,_open_reader,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/tsfile/tsfile.py#L736,"            with open(file, ""rb"") as fh:"
huggingface/datasets,src/datasets/packaged_modules/webdataset/_tenbin.py,276,open,NOT_EXPLICIT,False,None,None,save,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/webdataset/_tenbin.py#L276,"    with open(fname, ""wb"") as stream:"
huggingface/datasets,src/datasets/packaged_modules/webdataset/_tenbin.py,284,open,NOT_EXPLICIT,False,None,None,load,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/webdataset/_tenbin.py#L284,"    with open(fname, ""rb"") as stream:"
huggingface/datasets,src/datasets/packaged_modules/xml/xml.py,67,open,NOT_EXPLICIT,False,None,Xml,_generate_tables,https://github.com/huggingface/datasets/blob/main/src/datasets/packaged_modules/xml/xml.py#L67,"            with open(file, encoding=self.config.encoding, errors=self.config.encoding_errors) as f:"
huggingface/datasets,src/datasets/search.py,396,fsspec.open,NOT_EXPLICIT,False,None,FaissIndex,save,https://github.com/huggingface/datasets/blob/main/src/datasets/search.py#L396,"        with fsspec.open(str(file), ""wb"", **(storage_options or {})) as f:"
huggingface/datasets,src/datasets/search.py,411,fsspec.open,NOT_EXPLICIT,False,None,FaissIndex,load,https://github.com/huggingface/datasets/blob/main/src/datasets/search.py#L411,"        with fsspec.open(str(file), ""rb"", **(storage_options or {})) as f:"
huggingface/datasets,src/datasets/utils/extract.py,72,open,NOT_EXPLICIT,False,None,MagicNumberBaseExtractor,read_magic_number,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L72,"        with open(path, ""rb"") as f:"
huggingface/datasets,src/datasets/utils/extract.py,141,open,NOT_EXPLICIT,False,None,GzipExtractor,extract,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L141,"            with open(output_path, ""wb"") as extracted_file:"
huggingface/datasets,src/datasets/utils/extract.py,172,open,NOT_EXPLICIT,False,None,ZipExtractor,is_extractable,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L172,"            with open(path, ""rb"") as fp:"
huggingface/datasets,src/datasets/utils/extract.py,235,open,NOT_EXPLICIT,False,None,XzExtractor,extract,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L235,"            with open(output_path, ""wb"") as extracted_file:"
huggingface/datasets,src/datasets/utils/extract.py,301,open,NOT_EXPLICIT,False,None,ZstdExtractor,extract,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L301,"        with open(input_path, ""rb"") as ifh, open(output_path, ""wb"") as ofh:"
huggingface/datasets,src/datasets/utils/extract.py,301,open,NOT_EXPLICIT,False,None,ZstdExtractor,extract,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L301,"        with open(input_path, ""rb"") as ifh, open(output_path, ""wb"") as ofh:"
huggingface/datasets,src/datasets/utils/extract.py,311,open,NOT_EXPLICIT,False,None,Bzip2Extractor,extract,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L311,"            with open(output_path, ""wb"") as extracted_file:"
huggingface/datasets,src/datasets/utils/extract.py,377,open,NOT_EXPLICIT,False,None,Lz4Extractor,extract,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/extract.py#L377,"            with open(output_path, ""wb"") as extracted_file:"
huggingface/datasets,src/datasets/utils/file_utils.py,166,can_be_local,NOT_EXPLICIT,False,None,None,cached_path,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L166,    if can_be_local(url_or_filename):
huggingface/datasets,src/datasets/utils/file_utils.py,167,strip_protocol,NOT_EXPLICIT,False,None,None,cached_path,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L167,        url_or_filename = strip_protocol(url_or_filename)
huggingface/datasets,src/datasets/utils/file_utils.py,295,url_to_fs,NOT_EXPLICIT,False,None,None,fsspec_head,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L295,"    fs, path = url_to_fs(url, **(storage_options or {}))"
huggingface/datasets,src/datasets/utils/file_utils.py,296,fs.info,NOT_EXPLICIT,False,None,None,fsspec_head,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L296,    return fs.info(path)
huggingface/datasets,src/datasets/utils/file_utils.py,317,url_to_fs,NOT_EXPLICIT,False,None,None,fsspec_get,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L317,"    fs, path = url_to_fs(url, **(storage_options or {}))"
huggingface/datasets,src/datasets/utils/file_utils.py,330,fs.get_file,NOT_EXPLICIT,False,None,None,fsspec_get,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L330,"    fs.get_file(path, temp_file.name, callback=callback)"
huggingface/datasets,src/datasets/utils/file_utils.py,403,open,NOT_EXPLICIT,False,None,None,get_from_cache,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L403,"        with open(incomplete_path, ""w+b"") as temp_file:"
huggingface/datasets,src/datasets/utils/file_utils.py,414,open,NOT_EXPLICIT,False,None,None,get_from_cache,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L414,"        with open(meta_path, ""w"", encoding=""utf-8"") as meta_file:"
huggingface/datasets,src/datasets/utils/file_utils.py,559,fsspec.open,NOT_EXPLICIT,False,None,None,_get_extraction_protocol,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L559,"        with fsspec.open(urlpath, **(storage_options or {})) as f:"
huggingface/datasets,src/datasets/utils/file_utils.py,645,url_to_fs,NOT_EXPLICIT,False,None,None,xexists,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L645,"        fs, *_ = url_to_fs(urlpath, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,646,fs.exists,NOT_EXPLICIT,False,None,None,xexists,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L646,        return fs.exists(main_hop)
huggingface/datasets,src/datasets/utils/file_utils.py,745,url_to_fs,NOT_EXPLICIT,False,None,None,xisfile,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L745,"        fs, *_ = url_to_fs(path, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,746,fs.isfile,NOT_EXPLICIT,False,None,None,xisfile,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L746,        return fs.isfile(main_hop)
huggingface/datasets,src/datasets/utils/file_utils.py,765,url_to_fs,NOT_EXPLICIT,False,None,None,xgetsize,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L765,"        fs, *_ = fs, *_ = url_to_fs(path, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,767,fs.size,NOT_EXPLICIT,False,None,None,xgetsize,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L767,            size = fs.size(main_hop)
huggingface/datasets,src/datasets/utils/file_utils.py,793,url_to_fs,NOT_EXPLICIT,False,None,None,xisdir,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L793,"        fs, *_ = fs, *_ = url_to_fs(path, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,797,fs.isdir,NOT_EXPLICIT,False,None,None,xisdir,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L797,        return fs.isdir(inner_path)
huggingface/datasets,src/datasets/utils/file_utils.py,913,fsspec.available_protocols,NOT_EXPLICIT,False,None,None,_prepare_single_hop_path_and_storage_options,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L913,            if option_name not in fsspec.available_protocols()
huggingface/datasets,src/datasets/utils/file_utils.py,967,open,NOT_EXPLICIT,False,None,None,xopen,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L967,"        return open(main_hop, mode, *args, **kwargs)"
huggingface/datasets,src/datasets/utils/file_utils.py,977,fsspec.get_fs_token_paths,NOT_EXPLICIT,False,None,None,xopen,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L977,"            fs, fs_token, paths = fsspec.get_fs_token_paths(                 file,                 mode,                 storage_options=kwargs,             )"
huggingface/datasets,src/datasets/utils/file_utils.py,982,fs.open,NOT_EXPLICIT,False,None,None,xopen,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L982,"            file_obj = fs.open(paths[0], mode)"
huggingface/datasets,src/datasets/utils/file_utils.py,1030,url_to_fs,NOT_EXPLICIT,False,None,None,xlistdir,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1030,"        fs, *_ = url_to_fs(path, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,1032,fs.isdir,NOT_EXPLICIT,False,None,None,xlistdir,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1032,"        if inner_path.strip(""/"") and not fs.isdir(inner_path):"
huggingface/datasets,src/datasets/utils/file_utils.py,1034,fs.listdir,NOT_EXPLICIT,False,None,None,xlistdir,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1034,"        paths = fs.listdir(inner_path, detail=False)"
huggingface/datasets,src/datasets/utils/file_utils.py,1057,url_to_fs,NOT_EXPLICIT,False,None,None,xglob,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1057,"        fs, *_ = url_to_fs(urlpath, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,1059,fs.glob,NOT_EXPLICIT,False,None,None,xglob,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1059,        globbed_paths = fs.glob(inner_path)
huggingface/datasets,src/datasets/utils/file_utils.py,1083,url_to_fs,NOT_EXPLICIT,False,None,None,xwalk,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1083,"        fs, *_ = url_to_fs(urlpath, **storage_options)"
huggingface/datasets,src/datasets/utils/file_utils.py,1085,fs.isdir,NOT_EXPLICIT,False,None,None,xwalk,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1085,"        if inner_path.strip(""/"") and not fs.isdir(inner_path):"
huggingface/datasets,src/datasets/utils/file_utils.py,1088,fs.walk,NOT_EXPLICIT,False,None,None,xwalk,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1088,"        for dirpath, dirnames, filenames in fs.walk(inner_path, **kwargs):"
huggingface/datasets,src/datasets/utils/file_utils.py,1161,url_to_fs,NOT_EXPLICIT,False,None,xPath,glob,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1161,"            fs, *_ = url_to_fs(xjoin(posix_path, pattern), **(storage_options or {}))"
huggingface/datasets,src/datasets/utils/file_utils.py,1162,fs.glob,NOT_EXPLICIT,False,None,xPath,glob,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/file_utils.py#L1162,"            globbed_paths = fs.glob(xjoin(main_hop, pattern))"
huggingface/datasets,src/datasets/utils/info_utils.py,84,open,NOT_EXPLICIT,False,None,None,get_size_checksum_dict,https://github.com/huggingface/datasets/blob/main/src/datasets/utils/info_utils.py#L84,"        with open(path, ""rb"") as f:"
huggingface/datasets,tests/fixtures/files.py,72,open,NOT_EXPLICIT,False,None,None,text_file,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L72,"    with open(filename, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,200,open,NOT_EXPLICIT,False,None,None,xml_file,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L200,"    with open(filename, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,273,open,NOT_EXPLICIT,False,None,None,csv_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L273,"    with open(path, ""w"", newline="""") as f:"
huggingface/datasets,tests/fixtures/files.py,284,open,NOT_EXPLICIT,False,None,None,csv2_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L284,"    with open(path, ""w"", newline="""") as f:"
huggingface/datasets,tests/fixtures/files.py,297,open,NOT_EXPLICIT,False,None,None,bz2_csv_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L297,"    with open(csv_path, ""rb"") as f:"
huggingface/datasets,tests/fixtures/files.py,342,open,NOT_EXPLICIT,False,None,None,parquet_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L342,"    with open(path, ""wb"") as f:"
huggingface/datasets,tests/fixtures/files.py,361,open,NOT_EXPLICIT,False,None,None,multi_row_groups_parquet_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L361,"    with open(path, ""wb"") as f:"
huggingface/datasets,tests/fixtures/files.py,382,open,NOT_EXPLICIT,False,None,None,json_list_of_dicts_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L382,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,391,open,NOT_EXPLICIT,False,None,None,json_dict_of_lists_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L391,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,399,open,NOT_EXPLICIT,False,None,None,jsonl_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L399,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,408,open,NOT_EXPLICIT,False,None,None,jsonl2_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L408,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,417,open,NOT_EXPLICIT,False,None,None,jsonl_312_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L417,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,426,open,NOT_EXPLICIT,False,None,None,jsonl_str_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L426,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,435,open,NOT_EXPLICIT,False,None,None,jsonl_missing_fields_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L435,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,444,open,NOT_EXPLICIT,False,None,None,jsonl_mixed_types_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L444,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,455,open,NOT_EXPLICIT,False,None,None,text_gz_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L455,"    with open(text_path, ""rb"") as orig_file:"
huggingface/datasets,tests/fixtures/files.py,466,open,NOT_EXPLICIT,False,None,None,jsonl_gz_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L466,"    with open(jsonl_path, ""rb"") as orig_file:"
huggingface/datasets,tests/fixtures/files.py,519,open,NOT_EXPLICIT,False,None,None,text_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L519,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,529,open,NOT_EXPLICIT,False,None,None,text2_path,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L529,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,539,open,NOT_EXPLICIT,False,None,None,text_dir,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L539,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,549,open,NOT_EXPLICIT,False,None,None,text_dir_with_unsupported_extension,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L549,"    with open(path, ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,586,open,NOT_EXPLICIT,False,None,None,text_path_with_unicode_new_lines,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L586,"    with open(path, ""w"", encoding=""utf-8"") as f:"
huggingface/datasets,tests/fixtures/files.py,616,open,NOT_EXPLICIT,False,None,None,tensor_file,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L616,"    with open(path, ""wb"") as f:"
huggingface/datasets,tests/fixtures/files.py,635,open,NOT_EXPLICIT,False,None,None,data_dir_with_hidden_files,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L635,"    with open(data_dir / ""subdir"" / ""train.txt"", ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,637,open,NOT_EXPLICIT,False,None,None,data_dir_with_hidden_files,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L637,"    with open(data_dir / ""subdir"" / ""test.txt"", ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,640,open,NOT_EXPLICIT,False,None,None,data_dir_with_hidden_files,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L640,"    with open(data_dir / ""subdir"" / "".test.txt"", ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,645,open,NOT_EXPLICIT,False,None,None,data_dir_with_hidden_files,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L645,"    with open(data_dir / "".subdir"" / ""train.txt"", ""w"") as f:"
huggingface/datasets,tests/fixtures/files.py,647,open,NOT_EXPLICIT,False,None,None,data_dir_with_hidden_files,https://github.com/huggingface/datasets/blob/main/tests/fixtures/files.py#L647,"    with open(data_dir / "".subdir"" / ""test.txt"", ""w"") as f:"
huggingface/datasets,tests/fixtures/fsspec.py,15,LocalFileSystem,NOT_EXPLICIT,False,None,MockFileSystem,__init__,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L15,"        self._fs = LocalFileSystem(*args, **kwargs)"
huggingface/datasets,tests/fixtures/fsspec.py,20,self._fs.mkdir,NOT_EXPLICIT,False,None,MockFileSystem,mkdir,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L20,"        return self._fs.mkdir(path, *args, **kwargs)"
huggingface/datasets,tests/fixtures/fsspec.py,24,self._fs.makedirs,NOT_EXPLICIT,False,None,MockFileSystem,makedirs,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L24,"        return self._fs.makedirs(path, *args, **kwargs)"
huggingface/datasets,tests/fixtures/fsspec.py,28,self._fs.rmdir,NOT_EXPLICIT,False,None,MockFileSystem,rmdir,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L28,        return self._fs.rmdir(path)
huggingface/datasets,tests/fixtures/fsspec.py,32,self._fs.ls,NOT_EXPLICIT,False,None,MockFileSystem,ls,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L32,"        out = self._fs.ls(path, detail=detail, *args, **kwargs)"
huggingface/datasets,tests/fixtures/fsspec.py,40,self._fs.info,NOT_EXPLICIT,False,None,MockFileSystem,info,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L40,"        out = dict(self._fs.info(path, *args, **kwargs))"
huggingface/datasets,tests/fixtures/fsspec.py,51,self._fs.rm_file,NOT_EXPLICIT,False,None,MockFileSystem,rm_file,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L51,"        return self._fs.rm_file(path, *args, **kwargs)"
huggingface/datasets,tests/fixtures/fsspec.py,55,self._fs.rm,NOT_EXPLICIT,False,None,MockFileSystem,rm,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L55,"        return self._fs.rm(path, *args, **kwargs)"
huggingface/datasets,tests/fixtures/fsspec.py,71,stringify_path,NOT_EXPLICIT,False,None,MockFileSystem,_strip_protocol,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L71,        path = stringify_path(path)
huggingface/datasets,tests/fixtures/fsspec.py,87,stringify_path,NOT_EXPLICIT,False,None,TmpDirFileSystem,_strip_protocol,https://github.com/huggingface/datasets/blob/main/tests/fixtures/fsspec.py#L87,        path = stringify_path(path)
huggingface/datasets,utils/release.py,33,open,NOT_EXPLICIT,False,None,None,update_version_in_file,https://github.com/huggingface/datasets/blob/main/utils/release.py#L33,"    with open(fname, ""r"", encoding=""utf-8"", newline=""\n"") as f:"
huggingface/datasets,utils/release.py,38,open,NOT_EXPLICIT,False,None,None,update_version_in_file,https://github.com/huggingface/datasets/blob/main/utils/release.py#L38,"    with open(fname, ""w"", encoding=""utf-8"", newline=""\n"") as f:"
huggingface/datasets,utils/release.py,50,open,NOT_EXPLICIT,False,None,None,get_version,https://github.com/huggingface/datasets/blob/main/utils/release.py#L50,"    with open(REPLACE_FILES[""init""], ""r"") as f:"
pytorch/pytorch,.ci/lumen_cli/cli/lib/core/torchtitan/lib.py,21,open,NOT_EXPLICIT,False,None,None,_load_torchtitan_test_library_yaml,https://github.com/pytorch/pytorch/blob/main/.ci/lumen_cli/cli/lib/core/torchtitan/lib.py#L21,"    with open(_TORCHTITAN_TEST_LIBRARY_PATH, encoding=""utf-8"") as f:"
pytorch/pytorch,.ci/lumen_cli/cli/lib/core/vllm/lib.py,43,open,NOT_EXPLICIT,False,None,None,_load_vllm_test_library_yaml,https://github.com/pytorch/pytorch/blob/main/.ci/lumen_cli/cli/lib/core/vllm/lib.py#L43,"    with open(_VLLM_TEST_LIBRARY_PATH, encoding=""utf-8"") as f:"
pytorch/pytorch,.ci/lumen_cli/cli/lib/core/vllm/lib.py,100,open,NOT_EXPLICIT,False,None,None,_load_disabled_vllm_tests_from_yaml,https://github.com/pytorch/pytorch/blob/main/.ci/lumen_cli/cli/lib/core/vllm/lib.py#L100,"    with open(_DISABLED_VLLM_TESTS_PATH, encoding=""utf-8"") as f:"
pytorch/pytorch,.ci/pytorch/print_sccache_log.py,6,open,NOT_EXPLICIT,False,None,None,global,https://github.com/pytorch/pytorch/blob/main/.ci/pytorch/print_sccache_log.py#L6,with open(log_file_path) as f:
pytorch/pytorch,.ci/pytorch/smoke_test/smoke_test.py,80,open,NOT_EXPLICIT,False,None,None,load_json_from_basedir,https://github.com/pytorch/pytorch/blob/main/.ci/pytorch/smoke_test/smoke_test.py#L80,        with open(BASE_DIR / filename) as fptr:
pytorch/pytorch,.ci/pytorch/windows/_common.py,94,open,NOT_EXPLICIT,False,None,None,download,https://github.com/pytorch/pytorch/blob/main/.ci/pytorch/windows/_common.py#L94,"            with urllib.request.urlopen(url) as response, open(dest, ""wb"") as out:"
pytorch/pytorch,.claude/skills/triaging-issues/scripts/add_bot_triaged.py,28,open,NOT_EXPLICIT,False,None,None,debug_log,https://github.com/pytorch/pytorch/blob/main/.claude/skills/triaging-issues/scripts/add_bot_triaged.py#L28,"        with open(DEBUG_LOG, ""a"") as f:"
pytorch/pytorch,.claude/skills/triaging-issues/scripts/validate_issue_target.py,20,open,NOT_EXPLICIT,False,None,None,debug_log,https://github.com/pytorch/pytorch/blob/main/.claude/skills/triaging-issues/scripts/validate_issue_target.py#L20,"        with open(DEBUG_LOG, ""a"") as log:"
pytorch/pytorch,.claude/skills/triaging-issues/scripts/validate_labels.py,61,open,NOT_EXPLICIT,False,None,None,debug_log,https://github.com/pytorch/pytorch/blob/main/.claude/skills/triaging-issues/scripts/validate_labels.py#L61,"        with open(DEBUG_LOG, ""a"") as f:"
pytorch/pytorch,.claude/skills/triaging-issues/scripts/validate_labels.py,79,open,NOT_EXPLICIT,False,None,None,_load_labels_from_file,https://github.com/pytorch/pytorch/blob/main/.claude/skills/triaging-issues/scripts/validate_labels.py#L79,        with open(path) as f:
pytorch/pytorch,.github/actions/reuse-old-whl/reuse_old_whl.py,205,open,NOT_EXPLICIT,False,None,None,find_old_whl,https://github.com/pytorch/pytorch/blob/main/.github/actions/reuse-old-whl/reuse_old_whl.py#L205,"                with open(""artifacts.zip"", ""wb"") as f:"
pytorch/pytorch,.github/actions/reuse-old-whl/reuse_old_whl.py,245,open,NOT_EXPLICIT,False,None,None,change_content_to_new_version,https://github.com/pytorch/pytorch/blob/main/.github/actions/reuse-old-whl/reuse_old_whl.py#L245,            with open(file) as f:
pytorch/pytorch,.github/actions/reuse-old-whl/reuse_old_whl.py,248,open,NOT_EXPLICIT,False,None,None,change_content_to_new_version,https://github.com/pytorch/pytorch/blob/main/.github/actions/reuse-old-whl/reuse_old_whl.py#L248,"            with open(file, ""w"") as f:"
pytorch/pytorch,.github/actions/reuse-old-whl/reuse_old_whl.py,312,open,NOT_EXPLICIT,False,None,None,set_output,https://github.com/pytorch/pytorch/blob/main/.github/actions/reuse-old-whl/reuse_old_whl.py#L312,"        with open(str(os.getenv(""GITHUB_OUTPUT"")), ""a"") as env:"
pytorch/pytorch,.github/ci_configs/vllm/use_existing_torch.py,49,open,NOT_EXPLICIT,False,None,None,main,https://github.com/pytorch/pytorch/blob/main/.github/ci_configs/vllm/use_existing_torch.py#L49,        with open(file) as f:
pytorch/pytorch,.github/ci_configs/vllm/use_existing_torch.py,52,open,NOT_EXPLICIT,False,None,None,main,https://github.com/pytorch/pytorch/blob/main/.github/ci_configs/vllm/use_existing_torch.py#L52,"            with open(file, ""w"") as f:"
pytorch/pytorch,.github/scripts/build_triton_wheel.py,21,open,NOT_EXPLICIT,False,None,None,read_triton_pin,https://github.com/pytorch/pytorch/blob/main/.github/scripts/build_triton_wheel.py#L21,"    with open(REPO_DIR / "".ci"" / ""docker"" / ""ci_commit_pins"" / triton_file) as f:"
pytorch/pytorch,.github/scripts/build_triton_wheel.py,29,open,NOT_EXPLICIT,False,None,None,read_triton_version,https://github.com/pytorch/pytorch/blob/main/.github/scripts/build_triton_wheel.py#L29,"    with open(REPO_DIR / "".ci"" / ""docker"" / triton_version_file) as f:"
pytorch/pytorch,.github/scripts/build_triton_wheel.py,45,open,NOT_EXPLICIT,False,None,None,patch_init_py,https://github.com/pytorch/pytorch/blob/main/.github/scripts/build_triton_wheel.py#L45,    with open(path) as f:
pytorch/pytorch,.github/scripts/build_triton_wheel.py,51,open,NOT_EXPLICIT,False,None,None,patch_init_py,https://github.com/pytorch/pytorch/blob/main/.github/scripts/build_triton_wheel.py#L51,"    with open(path, ""w"") as f:"
pytorch/pytorch,.github/scripts/close_nonexistent_disable_issues.py,96,open,NOT_EXPLICIT,False,None,None,download_log_worker,https://github.com/pytorch/pytorch/blob/main/.github/scripts/close_nonexistent_disable_issues.py#L96,"    with open(f""{temp_dir}/{name.replace('/', '_')} {id}.txt"", ""x"") as f:"
